time_s,delayed_power_perturbation_pct,SOURCE_FROZEN_1STATE,PREFIX_IDENTIFIED_1STATE,STATIC_GAIN_NEGCONTROL,D13_SHAPE_PREFIX_GAIN_DIAGNOSTIC,observed_lowpass_g,LP_SOURCE_FROZEN_1STATE,LP_PREFIX_IDENTIFIED_1STATE,LP_STATIC_GAIN_NEGCONTROL,LP_D13_SHAPE_PREFIX_GAIN_DIAGNOSTIC
4.86,-4.443995582284039,0.036197186297722034,0.044765184658453826,0.04355115670638358,0.044712517856977746,0.045434531008908624,0.03524639961598477,0.04341433988443465,0.04082695048004089,0.04479033810438168
4.88,-4.460620917581744,0.03628400929635832,0.04487878698552659,0.043714084992301096,0.04476731584060269,0.04558714453343225,0.03529545349597674,0.04348224513167832,0.04095007332382773,0.04479564268422412
4.9,-4.471814611275438,0.03631747592277743,0.044927686727329864,0.04382378319049929,0.04472773948693806,0.045724176898815486,0.03534389846942772,0.04354940959455625,0.04107268963464591,0.04480036388599474
4.92,-4.4830083049691325,0.036350872343023366,0.044976494939679146,0.043933481388697494,0.04470429705964402,0.045845397834483506,0.03539176238757527,0.04361586688856564,0.041194826014283314,0.04480445892966655
4.94,-4.494201998662827,0.03638419870437438,0.045025211793897214,0.04404317958689571,0.04468729073026676,0.04595065035965134,0.03543904259958474,0.043681613644094834,0.04131647858890479,0.04480787843519782
4.96,-4.505395692356521,0.03641745515379974,0.04507383746098618,0.0441528777850939,0.044672869291478574,0.046039845362671174,0.03548573844259603,0.043746648902119344,0.041437645469171086,0.044810604775713046
4.98,-4.513982393930563,0.03642512012236851,0.045091419262425325,0.04423702746051952,0.044611988162098146,0.0461129563871836,0.035531836091844064,0.043810955740906925,0.04155831158862116,0.0448126064294698
5.0,-4.521476767523962,0.03642207542937341,0.04509599893121363,0.04431047232173483,0.044538577002372064,0.046170014626239014,0.03557725971833634,0.043874442036225474,0.04167839978240732,0.0448137441730472
5.0200000000000005,-4.52897114111736,0.03641903712352474,0.045100570027879275,0.04438391718295012,0.04447111073441521,0.04621105831130143,0.03562190295061722,0.043936978601319544,0.04179780215189698,0.04481384160579799
5.04,-4.536465514710757,0.03641600519142357,0.04510513256846739,0.04445736204416542,0.04440614987345223,0.04623598572287896,0.035665664752642795,0.04399844269142149,0.04191641591609345,0.04481274835857084
5.0600000000000005,-4.5439598883041565,0.0364129796196991,0.04510968656899308,0.044530806905380735,0.04434232802232077,0.04624466538658783,0.03570845537123685,0.0440587252183686,0.04203414937654312,0.044810340182088945
5.08,-4.551454261897556,0.036409960395008545,0.045114232045441405,0.04460425176659605,0.044279102028152356,0.04623702041436069,0.03575019572784472,0.04411773001606359,0.04215092133214461,0.044806511852501556
5.1000000000000005,-4.558948635490955,0.03640694750403709,0.04511876901376756,0.044677696627811354,0.04421625565804238,0.04621311643448183,0.035790816822937416,0.044175373121104464,0.04226666050534386,0.044801173841117335
5.12,-4.566443009084354,0.03640394093349791,0.04512329748989686,0.04475114148902667,0.044153702504068096,0.04617362149649652,0.0358302591540916,0.044231582069831965,0.04238130498076899,0.044794250492583135
5.14,-4.573937382677753,0.036400940670132005,0.045127817489724796,0.04482458635024198,0.044091407715043635,0.04612021423002665,0.035868472148641126,0.04428629521288449,0.04249480165722965,0.04478567881634628
5.16,-4.5856691159491625,0.03643942925362731,0.045182639252206336,0.04493955733630179,0.04410658716807902,0.04605471344376142,0.03590543797769676,0.04433949059942356,0.042607130105502884,0.04477545289994759
5.18,-4.60056768845104,0.03650883955638692,0.04527495832129794,0.04508556334682019,0.044168458054432896,0.04597883170993385,0.03594125816091211,0.044391291020776186,0.04271838933282769,0.04476377878933859
5.2,-4.615466260952918,0.03657810425045335,0.045367104589600034,0.04523156935733859,0.04421753771257383,0.04589392811603544,0.035976124306964515,0.04444192855708457,0.042828768743284666,0.04475099426313722
5.22,-4.630364833454797,0.03664722364128408,0.04545907838055738,0.045377575367857005,0.04426144532993615,0.04580017604044989,0.03601023271660268,0.044491641032147304,0.04293846284033241,0.044737407279567334
5.24,-4.645263405956674,0.036716198033695656,0.04555088001700917,0.04552358137837541,0.044303206905486836,0.0456970268901152,0.03604376583419909,0.04454064951896714,0.04304765266873058,0.04472328315456618
5.26,-4.66016197845855,0.03678502773186529,0.045642509821190405,0.04566958738889379,0.044344024439323254,0.04558388703749033,0.036076892746535826,0.04458915894078083,0.04315650628475123,0.0447088590709604
5.28,-4.675060550960428,0.03685371303933208,0.04573396811473299,0.04581559339941219,0.04438437560343638,0.045460249758516744,0.03610976968710054,0.04463735867891563,0.04326517923295353,0.04469435029764758
5.3,-4.6899591234623035,0.036922254258998324,0.04582525521866667,0.045961599409930574,0.04442445043112934,0.045325727261106584,0.03614254054370426,0.04468542318481983,0.043373815027342895,0.04467995311658992
5.32,-4.704857695964181,0.036990651693130934,0.04591637145342042,0.04610760542044897,0.04446432473042301,0.0451801038362533,0.03617533736739927,0.04473351259381598,0.0434825456348974,0.04466584644072956
5.34,-4.716397997831535,0.03702602912357226,0.045967444350659185,0.04622070037874904,0.04444282100045399,0.04502324386080289,0.03620826156982284,0.04478174991783776,0.0435914726283047,0.04465215695657649
5.36,-4.723892371424935,0.03702172384575197,0.045970384295083426,0.046294145239964356,0.04435634652892718,0.04485506151615002,0.036241306533934904,0.044830127178924865,0.043700589651069724,0.04463882015389187
5.38,-4.731386745018334,0.037017427599528606,0.0459733187365848,0.04636759010117967,0.04428412702340174,0.04467578305423823,0.036274355905849584,0.04487850330788429,0.043809780480691826,0.044625599932900335
5.4,-4.738881118611735,0.03701314036595574,0.04597624768546355,0.046441034962394996,0.044217711292502446,0.04448686376062294,0.03630728046764266,0.044926721601981266,0.04391891577277684,0.044612278618497175
5.42,-4.746375492205134,0.03700886212612661,0.04597917115200063,0.04651447982361031,0.04415374275029038,0.04429058447365867,0.0363399619753424,0.0449746386322933,0.044027876897052176,0.04459867940476473
5.44,-4.760439964934886,0.03706891227368995,0.04606009601356027,0.046652311656361876,0.04421063476408576,0.04408922636836095,0.036372330454042784,0.04502216947846236,0.044136593294698837,0.04458472071554048
5.46,-4.775338537436765,0.0371370020491464,0.046150772678513786,0.04679831766688029,0.04426584583025936,0.04388490451150938,0.036404475390631116,0.045069422597017225,0.04424515388923734,0.044570607233097886
5.48,-4.7902371099386425,0.03720494898610728,0.04624127961689348,0.046944323677398696,0.04431206914966082,0.04367977517574736,0.03643653438698381,0.045116564823225104,0.04435369595763821,0.04455658641892737
5.5,-4.80513568244052,0.037272753384218725,0.04633161714638984,0.04709032968791709,0.04435463162491031,0.04347658911346098,0.03646863826113597,0.04516375480269104,0.04446235027486907,0.04454286151379912
5.5200000000000005,-4.818819115779947,0.03732851967374014,0.04640735822201642,0.04722442733464348,0.044373501799370836,0.04327805389540479,0.036500899554683934,0.04521112905115463,0.04457122959497965,0.044529590806699784
5.54,-4.83001280947364,0.03735979512990078,0.04645339681802338,0.04733412553284167,0.044349519782816926,0.04308664077709734,0.0365333789559929,0.045258761227331294,0.044680395000661004,0.044516836416065075
5.5600000000000005,-4.841206503167333,0.037391004976517615,0.04649934924000567,0.047443823731039864,0.04433310742944093,0.04290462636070123,0.03656606831660005,0.04530664152085941,0.04478983879291772,0.044504546168986095
5.58,-4.852400196861028,0.03742214935122615,0.04654521564926195,0.04755352192923808,0.04431972706473171,0.04273424355310284,0.03659894544926547,0.04535474309271806,0.04489953920211964,0.044492665602416145
5.6000000000000005,-4.863593890554721,0.03745322839137306,0.04659099620678889,0.04766322012743627,0.04430757663807166,0.042577739482974816,0.036631989097932104,0.04540304022701644,0.04500947534420437,0.04448115522831488
5.62,-4.877622534431504,0.03751199559458333,0.04667035047134954,0.04780070083742874,0.044347610333157116,0.04243718108368368,0.03666519523755955,0.0454515280997712,0.045119643539587334,0.044470012681601334
5.64,-4.892521106933382,0.037579155871381074,0.04675988487552061,0.047946706847947135,0.04439619243966191,0.04231441211847839,0.03669862818855507,0.045500284775448104,0.04523010851746688,0.04445936026269
5.66,-4.907419679435257,0.03764617525958232,0.0468492516911763,0.048092712858465524,0.04443949661754601,0.04221094494379551,0.036732381066130707,0.04554942325850484,0.04534096396716412,0.04444935457205466
5.68,-4.922318251937135,0.03771305405474272,0.04693845123200515,0.04823871886898392,0.04448061423669113,0.04212758442352892,0.0367665426249429,0.04559905129028413,0.04545229940840631,0.04444012862730188
5.7,-4.937980544690053,0.03778726915707486,0.04703655147095496,0.04839220933796252,0.04453469284045307,0.042064698201965435,0.0368011968956008,0.04564927090692647,0.04556419981829623,0.0444318015465924
5.72,-4.956589567246445,0.037890176222660436,0.04716945464691207,0.04857457775901516,0.044639977615806556,0.04202250751966481,0.03683645302070186,0.045700214623305674,0.04567677548876603,0.0444245383140793
5.74,-4.975198589802838,0.03799286741015962,0.04730210905764706,0.04875694618006782,0.04473632155184065,0.04200112619065288,0.03687247918490455,0.04575208659041149,0.04579019604502423,0.04441860664566532
5.76,-4.99380761235923,0.03809534317244069,0.04743451516879312,0.04893931460112046,0.04482890913051511,0.04200033573824546,0.03690944276356273,0.04580509002347842,0.04590463065531241,0.044414253940214275
5.78,-5.012416634915624,0.03819760396142195,0.04756667344511197,0.04912168302217312,0.04491979993463739,0.04201913966156268,0.03694749353780827,0.0458594068448564,0.04602023122665805,0.044411687351760626
5.8,-5.023802348919315,0.03822893608009997,0.04761282192003313,0.04923326301940928,0.044878160365760755,0.04205638175290012,0.03698672307454973,0.04591514841498609,0.04613709170525934,0.04441100715570846
5.82,-5.031296722512714,0.03822210734822511,0.04761268208315337,0.04930670788062459,0.04478424836434393,0.04211093624480163,0.03702702574528526,0.045972186959368985,0.04625510882706693,0.04441196246881965
5.84,-5.038791096106111,0.03821529294164034,0.04761254250801717,0.04938015274183989,0.044708112628266364,0.042181809006072,0.03706817311508202,0.04603024573374926,0.04637405617078874,0.04441413277224148
5.86,-5.0462854696995105,0.038208492830294156,0.04761240319413464,0.049453597603055205,0.04463918264156295,0.042268520132163985,0.03710993097570725,0.04608904092880322,0.046493701056055305,0.04441714325645936
5.88,-5.053779843292908,0.03820170698419804,0.047612264141016734,0.0495270424642705,0.04457326020121218,0.0423710570361763,0.03715208211520701,0.04614830928372056,0.046613827324791066,0.04442067505284218
5.9,-5.061274216886307,0.038194935373426414,0.04761212534817538,0.04960048732548581,0.04450867761059026,0.04248944834170104,0.037194425684593836,0.04620780732290029,0.046734234742928954,0.04442444519610739
5.92,-5.068768590479705,0.03818817796811644,0.047611986815123394,0.0496739321867011,0.044444772062610716,0.042623665638756816,0.03723677655959636,0.046267310586475256,0.04685473839585182,0.044428198091160866
5.94,-5.076262964073102,0.03818143473846795,0.0476118485413745,0.049747377047916395,0.04438127980317476,0.042773628221640776,0.03727896470007487,0.04632661285782244,0.04697516808015713,0.04443170155005771
5.96,-5.0837573376664995,0.03817470565474332,0.04761171052644334,0.049820821909131695,0.044318095547875636,0.042939207621788746,0.037320834509503166,0.046385525390969656,0.04709536769414263,0.04443474464727706
5.98,-5.091251711259897,0.03816799068726725,0.047611572769845484,0.04989426677034699,0.044255176944142695,0.043120231936679645,0.03736224419672118,0.046443876140572875,0.04721519462922023,0.044437136302230465
6.0,-5.098746084853294,0.03816128980642674,0.047611435271097374,0.04996771163156229,0.0441925066322689,0.04331648995643976,0.03740306514197605,0.04650150899691201,0.047334519164282426,0.044438704157257786
6.0200000000000005,-5.10624045844669,0.03815460298267087,0.04761129802971635,0.05004115649277756,0.04413007717948684,0.043527618775237586,0.03744318126909012,0.04655828302813645,0.04745322386487079,0.04443929358104442
6.04,-5.113734832040086,0.03814793018651077,0.0476111610452207,0.05011460135399284,0.04406788509714346,0.04375243578085946,0.037482488425423774,0.04661407173178523,0.04757120298882906,0.04443876673116923
6.0600000000000005,-5.121229205633483,0.03814127138851939,0.04761102431712962,0.050188046215208136,0.04400592846485732,0.04398835488987631,0.037520893771138375,0.04666876229740992,0.04768836189996402,0.04443700165056885
6.08,-5.121701474824379,0.03806588214308752,0.04752751431382799,0.05019267445327891,0.043816220888285594,0.044232633876527386,0.03755827480001014,0.04672220590999074,0.047804576069573,0.0444338162129936
6.1000000000000005,-5.121813834374942,0.037987127635357956,0.047439887411156366,0.05019377557687443,0.04363885530179619,0.044482724756589195,0.03759436245070094,0.04677407597868535,0.04791957400263928,0.04442876155163028
6.12,-5.121926193925505,0.03790853833856243,0.04735242452658102,0.05019487670046995,0.04347031300228771,0.0447362042827913,0.03762886767616279,0.04682402160064944,0.048033063632414996,0.04442139341496858
6.14,-5.122038553476067,0.03783011390612198,0.047265125353096474,0.05019597782406545,0.04330564487259186,0.044990564559742346,0.0376615289864095,0.04687172521577852,0.048144779871160434,0.04441134119337096
6.16,-5.1235457271364275,0.037765508827865196,0.047194550229193416,0.05021074812593699,0.04316830610091139,0.045243339417062114,0.03769212111610555,0.046916913126498955,0.04825449334470673,0.04439830361958349
6.18,-5.127346326836578,0.03772349127026509,0.04715133708156047,0.05024799400299847,0.04307018423312069,0.045492244463932775,0.03772048941160348,0.04695939721258086,0.04836204489168411,0.04438210231258585
6.2,-5.131146926536729,0.037681561856952046,0.04710820481934048,0.050285239880059944,0.04296526170999656,0.04573520531080961,0.03774655925930788,0.046999086385369274,0.048467355150073624,0.04436268591352962
6.22,-5.1349475262368784,0.037639720403017274,0.0470651532911339,0.05032248575712141,0.042857887573396085,0.04597042699405553,0.03777028301706059,0.047035922247951834,0.04857037160093501,0.044340023331410336
6.24,-5.138748125937029,0.037597966723939925,0.047022182345824635,0.050359731634182885,0.042749787928060695,0.046196484961790775,0.03779162531709742,0.04706986127794936,0.048671053912566,0.044314087311640354
6.26,-5.136589025285261,0.037497956854548806,0.04690853223768215,0.050338572447795556,0.04253302560107974,0.04641214802223092,0.03781052791891962,0.047100832204310286,0.048769338782232725,0.04428479723648031
6.28,-5.133018666003821,0.03738434096263648,0.04677833896638948,0.05030358292683744,0.04230661568386952,0.04661632101134545,0.03782680380060094,0.04712860755452708,0.04886503386820093,0.044251834609462457
6.3,-5.129448306722383,0.03727096341374943,0.04664838938797944,0.05026859340587935,0.042090773474806345,0.04680780720167473,0.03784022626602454,0.047152911689012575,0.04895790672012725,0.044214842358508755
6.32,-5.125877947440944,0.037157823707892446,0.04651868304631304,0.050233603884921256,0.041879603196846873,0.046984523562630505,0.03785058993496607,0.04717349475935998,0.04904774574988847,0.04417352798388308
6.34,-5.123162148981683,0.0370532872548979,0.04639936569715967,0.05020698906002049,0.04168633704065956,0.047143894927628376,0.037857722424276624,0.04719014688128999,0.049134371969797426,0.04412766490659153
6.36,-5.123274508532246,0.03697665696522392,0.04631385043809035,0.05020809018361601,0.04154374172060844,0.047283495094648936,0.03786151283742626,0.047202732696042526,0.049217667581364824,0.044077134250029
6.38,-5.123386868082809,0.03690018743030668,0.04622849524458957,0.05020919130721153,0.041393723192007945,0.04740121945081238,0.0378619399561294,0.04721122557824437,0.04929760432565816,0.04402196518117479
6.4,-5.123499227633371,0.0368238783129154,0.04614329981705011,0.05021029243080703,0.04124110939624644,0.04749569995641085,0.0378590120677676,0.04721563468297841,0.04937418343584547,0.043962210427005835
6.42,-5.123611587183934,0.036747729276526774,0.04605826385642563,0.05021139355440255,0.04108781622252165,0.04756687344328238,0.037852748915345936,0.047215983062706794,0.04944741763015436,0.04389792370020431
6.44,-5.123723946734495,0.03667173998532339,0.04597338706422943,0.05021249467799805,0.04093460316224218,0.047615021680371954,0.037843180696265584,0.04721230645611082,0.049517330133649874,0.04382916700451556
6.46,-5.123836306285057,0.036595910104192386,0.04588866914253362,0.050213595801593555,0.04078177049558253,0.047640482961707496,0.03783034710647887,0.047204652131690346,0.04958395374333971,0.04375601274819981
6.48,-5.123948665835618,0.03652023929872384,0.04580410979396788,0.050214696925189053,0.04062943615068225,0.047643886531318194,0.037814296429632695,0.04719307778565805,0.04964732993630782,0.043678543835278395
6.5,-5.12406102538618,0.0364447272352094,0.045719708721718565,0.05021579804878456,0.0404776456469716,0.04762696258269991,0.03779508467068332,0.04717765049351426,0.049707508020453456,0.043596852992655706
6.5200000000000005,-5.123856989357115,0.0363662761573931,0.045631709060955386,0.05021379849569973,0.04032064911873929,0.04759213141671919,0.037772772913989554,0.04715844350801937,0.04976454250602402,0.043511038444786425
6.54,-5.120286630075679,0.03625503430133474,0.04550390571901479,0.050178808974741654,0.04010370499854736,0.047541808074400047,0.03774740203965515,0.04713550559642316,0.049818467806067156,0.04342115777377473
6.5600000000000005,-5.116716270794241,0.036144025808057395,0.04537634159653991,0.05014381945378356,0.039896621192655995,0.047478244517537016,0.0377189432178635,0.047108800994203025,0.049869248636337286,0.0433271428827136
6.58,-5.113145911512804,0.03603325018801348,0.045249016245765106,0.05010882993282548,0.03969390953230404,0.04740300319296248,0.03768736283199882,0.04707828812497909,0.04991684486021916,0.04322893697801841
6.6000000000000005,-5.109575552231368,0.03592270695268231,0.04512192921976277,0.0500738404118674,0.0394933888916231,0.04731568662834168,0.03765264157458065,0.04704394275884776,0.049961230594667824,0.04312651924182068
6.62,-5.109760119940027,0.03584915528790479,0.04503966236634902,0.05007564917541227,0.03936262882757452,0.047215517591649506,0.037614794940013276,0.04700578287001525,0.05000241475453213,0.04301993355955897
6.640000000000001,-5.113560719640176,0.03581115785013537,0.04500048269010629,0.050112895052473724,0.03928876883324125,0.04710182642757549,0.03757395404514105,0.04696396666587028,0.05004052203108528,0.04290942973953786
6.66,-5.117361319340324,0.03577324012325951,0.044961376349514054,0.050150140929535174,0.039202050734050975,0.04697486889740821,0.03753035232229484,0.04691877647993541,0.050075779813901246,0.04279541338394704
6.68,-5.121161919040473,0.035735401940060016,0.0449223432073043,0.05018738680659663,0.039110443201179276,0.04683888710393857,0.03748423398601437,0.04687050778788045,0.050108426776296004,0.04267826880481681
6.7,-5.124962518740622,0.03569764313367042,0.044883383126465906,0.050224632683658094,0.03901710984971666,0.04670147190989549,0.03743583234130418,0.04681944290251279,0.05013869118344191,0.042558340344484046
6.72,-5.125296980442357,0.03562603102679638,0.04480334247155418,0.050227910408335096,0.038860132224017685,0.046570304716980496,0.03738534993428601,0.0467658268972828,0.0501667709992608,0.042435909832254134
6.74,-5.12540933999292,0.035552394830303244,0.044720814613420964,0.050229011531930615,0.03870834887456616,0.04645242046708566,0.037332901002853795,0.04670979780163102,0.0501927762120376,0.04231110049439566
6.76,-5.125521699543482,0.03547891310756852,0.044638441229105326,0.05023011265552612,0.03856114858191906,0.046353269358279645,0.03727857365316543,0.04665146198459882,0.05021679089077276,0.04218401254933583
6.78,-5.125634059094045,0.0354055855345377,0.04455622202946664,0.05023121377912164,0.03841609640841516,0.04627365178808048,0.03722245461145492,0.04659092416671173,0.05023889790811635,0.042054760652246094
6.8,-5.125746418644608,0.03533241178783608,0.04447415672590542,0.05023231490271716,0.03827222417907773,0.046211912412831055,0.03716463026259999,0.046528288679133674,0.05025917997712873,0.04192346581157401
6.82,-5.12585877819517,0.03525939154476729,0.044392245030362376,0.05023341602631266,0.03812914618861165,0.046166126986954215,0.03710518637870893,0.04646365913435624,0.050277719378865424,0.04179025063037755
6.84,-5.125971137745731,0.03518652448331195,0.04431048665531743,0.05023451714990816,0.037986708040469094,0.0461343938921117,0.037044207871904364,0.04639713812615981,0.0502945977136144,0.04165523723064938
6.86,-5.1260834972962925,0.03511381028212621,0.044228881313788694,0.05023561827350367,0.037844847197582694,0.04611424438714181,0.036981778570188195,0.046328826957500575,0.05030989567471967,0.041518546262070875
6.88,-5.126195856846854,0.03504124862054032,0.044147428719331396,0.050236719397099165,0.03770353760575637,0.04610186765152646,0.03691798101528376,0.046258825394990294,0.05032369284393438,0.04138029635942407
6.9,-5.132166940067096,0.03502619442643178,0.04413568928355557,0.05029523601265754,0.037669548987507726,0.046093386699797845,0.03685292997069386,0.04618727230722011,0.05033610123197349,0.041240666516436875
6.92,-5.139661313660493,0.03502608439492509,0.044142057866557456,0.050368680873872834,0.037648282093569234,0.046085226506754784,0.03678687632540822,0.04611447168842401,0.05034736935902405,0.041100080558412355
6.94,-5.147155687253891,0.03502597459424211,0.044148414528986685,0.05044212573508813,0.037617126352837614,0.04607405945533071,0.03672012076615865,0.04604078799706347,0.050357796122187964,0.04095901500273517
6.96,-5.154650060847288,0.03502586502389862,0.04415475929315593,0.050515570596303426,0.03758212939182138,0.046056655337000006,0.03665295035391489,0.0459665692490426,0.050367667409935146,0.0408178914162273
6.98,-5.162144434440686,0.03502575568341142,0.04416109218133608,0.05058901545751872,0.03754569245520823,0.046029957403817316,0.03658563022874352,0.04589213695343448,0.05037724776963543,0.04067708202219725
7.0,-5.169638808034085,0.03502564657229835,0.04416741321575637,0.05066246031873403,0.0375087687770181,0.04599117244757182,0.03651840447827191,0.04581778715960132,0.05038678123090073,0.04053692191802325
7.0200000000000005,-5.177133181627484,0.03502553769007818,0.04417372241860438,0.050735905179949345,0.03747173657408174,0.04593787474769999,0.03645149700814082,0.04574379150697619,0.050396492132741874,0.04039771470574425
7.04,-5.184627555220882,0.03502542903627073,0.044180019812026176,0.05080935004116464,0.03743474571980727,0.04586858951956829,0.0363851124112807,0.045670398273667805,0.0504065859513758,0.040259735501339065
7.0600000000000005,-5.192121928814281,0.03502532061039689,0.04418630541812642,0.05088279490237995,0.037397855411529325,0.045783355345679004,0.03631943683310791,0.04559783342036579,0.05041725012577385,0.04012323289528608
7.08,-5.189868666171771,0.03492978580986805,0.04407684545516452,0.050860712928483355,0.03718342811061827,0.04568256713074843,0.03625458277830339,0.04552623364659719,0.050428598767727435,0.03998832613251383
7.1000000000000005,-5.182621096987029,0.03478555857325881,0.04390829291450626,0.050789686750472886,0.03690402161274906,0.0455666413215924,0.0361904026733922,0.04545542025832006,0.05044048587395435,0.03985467278707551
7.12,-5.175373527802289,0.0346416338960479,0.04374005586676169,0.05071866057246244,0.03664862599248393,0.04543619507388853,0.03612659308205383,0.0453850254893627,0.05045260910470917,0.03972171866046312
7.140000000000001,-5.16812595861755,0.034498011143527255,0.04357213372139814,0.05064763439445198,0.03640331057774094,0.045292637819601946,0.03606284743521816,0.045314677690509626,0.05046466234699011,0.039588976793301076
7.16,-5.16147675572326,0.034360547519085356,0.04341163029924593,0.05058247220608795,0.03617344715472381,0.045137790960093474,0.035998888365882296,0.04524404054460782,0.05047636807674045,0.03945604488850468
7.18,-5.161589115273822,0.034289566049519514,0.04333170741714288,0.050583573329683454,0.036067575871528805,0.04497344172241793,0.0359345151948289,0.04517287066561791,0.05048752495576867,0.03932266807916952
7.2,-5.161701474824383,0.03421873348463512,0.043251934132920965,0.05058467445327895,0.03594454903338024,0.044801241206231836,0.035869701467934945,0.04510113591345625,0.050498105632551575,0.03918889758415833
7.22,-5.161813834374945,0.03414804951206045,0.043172310166566204,0.05058577557687446,0.035815015282306864,0.04462246242570471,0.035804462261217564,0.04502885450883038,0.05050812427377441,0.03905480833755085
7.24,-5.161926193925506,0.034077513820079064,0.0430928352385887,0.050586876700469956,0.03568320213830091,0.04443757500548206,0.035738813405027506,0.044956045591558524,0.05051759583290796,0.03892044431353696
7.26,-5.1582979855435,0.03397050699540416,0.04296909726137958,0.0505513202583263,0.03548261152844625,0.044246860112670885,0.035672749857653875,0.04488270299218084,0.0505265144026818,0.038785797552398124
7.28,-5.151050416358759,0.033828292130575366,0.04280261817926376,0.05048029408031583,0.035226062119262457,0.044050596148186315,0.0356061639341648,0.04480869605380717,0.05053477131420381,0.038650669370188455
7.3,-5.143802847174017,0.033686375603598336,0.04263645070900782,0.05040926790230536,0.03498352788861804,0.043849615842708384,0.03553885717322752,0.044733783996114974,0.050542166800694066,0.03851471970861134
7.32,-5.136555277989274,0.03354475678862093,0.04247059426734356,0.05033824172429488,0.034747090192113805,0.04364730767691405,0.035470630785706364,0.04465772558697945,0.05054850035045659,0.038377643322040425
7.34,-5.129307708804532,0.033403435061103985,0.0423050482720946,0.05026721554628442,0.034513602458501276,0.04344897945408543,0.03540130635482458,0.04458030424773282,0.05055359142809562,0.03823918733071882
7.36,-5.128892486060334,0.033329296537278445,0.04222093267471483,0.05026314636339127,0.03440633972249959,0.04325989870709034,0.035330764080224314,0.04450137444141481,0.0505573178015279,0.03809920854704733
7.38,-5.129004845610895,0.03326047842245688,0.042143238514062105,0.05026424748698677,0.03429172804364323,0.04308487253371711,0.03525905593013079,0.04442099892037477,0.0505597289360925,0.037957868360619165
7.4,-5.129117205161457,0.03319180467403866,0.04206568977961905,0.050265348610582274,0.034169285095316186,0.04292806219865814,0.035186283812908746,0.04433930101934349,0.05056092439885689,0.03781536928798394
7.42,-5.129229564712018,0.033123274989172447,0.04198828619918013,0.05026644973417778,0.034044022687106705,0.04279238114378321,0.03511254842955883,0.044256402637177034,0.05056100276226382,0.037671877563049266
7.44,-5.1293419242625795,0.03305488906564222,0.04191102750104928,0.05026755085777328,0.03391792995858113,0.04268008356681161,0.03503794610959158,0.04417242039900656,0.05056005843414632,0.037527537939682325
7.46,-5.129454283813143,0.03298664660186596,0.04183391341403902,0.050268651981368796,0.033791795723269125,0.04259312248550246,0.034962568833235196,0.044087465681921297,0.05055818167077875,0.037382482799799166
7.48,-5.129566643363706,0.03291854729689427,0.04175694366746944,0.050269753104964315,0.033665932138270925,0.0425331507242784,0.03488650426684599,0.04400164465667208,0.05055545860319091,0.0372368358206261
7.5,-5.129679002914269,0.03285059085040912,0.04168011799116731,0.050270854228559834,0.03354046208012491,0.04250110212571197,0.034809835810325096,0.04391505834394824,0.05055197127557539,0.03709071349035877
7.5200000000000005,-5.129791362464831,0.03278277696272243,0.04160343611546505,0.05027195535215534,0.03341543326440234,0.042496588645700495,0.034732642655401054,0.043827802683848026,0.05054779769467188,0.03694422577746376
7.54,-5.135677817786524,0.03277163209945548,0.04159545368064786,0.05032964261430793,0.03339610241728207,0.042518890069259595,0.03465503305638829,0.04374000888560438,0.05054304512663497,0.0367975382862638
7.5600000000000005,-5.143172191379923,0.032776251681003614,0.04160657702040786,0.050403087475523245,0.03339119196637328,0.04256725224896173,0.034577247582131036,0.04365196865992326,0.050537953518462006,0.036651055672577704
7.58,-5.1506665649733225,0.032780861571609546,0.041617679539746794,0.05047653233673856,0.03337619577643053,0.04264067490685302,0.03449957599507853,0.04356403344577342,0.050532812567621266,0.03650523571557765
7.6000000000000005,-5.15816093856672,0.03278546179160289,0.04162876127763581,0.05054997719795386,0.03335724369586856,0.04273711688562888,0.03442229293891268,0.04347653642541876,0.05052789744543459,0.03636047926306317
7.62,-5.164061025386179,0.032774444744619324,0.041620893286679866,0.05060779804878455,0.03330771223659591,0.04285369521332442,0.03434564017278095,0.04338977097372472,0.05052345098090026,0.0362171181445483
7.640000000000001,-5.16417338493674,0.0327067905959701,0.041544322266468175,0.050608899172380054,0.033156376499223,0.042987515765869885,0.03426976841911102,0.04330392012177668,0.05051962537836895,0.03607532001933642
7.66,-5.164285744487302,0.03263927837196002,0.041467894570196756,0.05061000029597555,0.033021989104607186,0.04313586036986159,0.03419467446401947,0.04321898024690022,0.05051641906070766,0.03593499209375703
7.68,-5.164398104037863,0.032571907774860055,0.041391609929595036,0.05061110141957106,0.03289461250062655,0.04329615286897079,0.0341203211953822,0.04313490661308917,0.05051379651018795,0.03579602983735508
7.7,-5.1645104635884245,0.03250467850756576,0.041315468076894554,0.050612202543166555,0.032770299334886635,0.043465871744912996,0.034046672453202025,0.04305165562839564,0.05051172308427287,0.03565835997780309
7.72,-5.164622823138986,0.03243759027359597,0.04123946874482811,0.05061330366676206,0.03264748102261112,0.0436426396699783,0.0339736930758942,0.04296918490134634,0.050510165063950674,0.03552192261549408
7.74,-5.164735182689549,0.032370642777091466,0.04116361166662875,0.05061440479035758,0.03252553361359059,0.04382424824332949,0.033901348939363744,0.04288745328862882,0.05050908969494977,0.03538666414564041
