theta_rad,e,delta_CT
0.178896248329419,0.004,-0.00051460419843891
0.183259571459405,0.004,-0.000512533824987943
0.18762289458939,0.004,-0.000510212577051449
0.191986217719376,0.004,-0.0005079903079352
0.10471975511966,0.0045,-0.000626694799295317
0.109083078249646,0.0045,-0.000625482832230627
0.113446401379631,0.0045,-0.000624029946052269
0.117809724509617,0.0045,-0.00062171575363979
0.122173047639603,0.0045,-0.000619066821111225
0.126536370769589,0.0045,-0.000616239645444616
0.130899693899575,0.0045,-0.000613241532803879
0.135263017029561,0.0045,-0.000610001125394364
0.139626340159546,0.0045,-0.00060650920293992
0.143989663289532,0.0045,-0.000602510691311497
0.148352986419518,0.0045,-0.000597908629124096
0.152716309549504,0.0045,-0.000592664416398917
0.15707963267949,0.0045,-0.000587911484456537
0.161442955809475,0.0045,-0.000585127022673281
0.165806278939461,0.0045,-0.000583877785514718
