theta_rad,e,delta_CT
0.176714586764426,-0.0075,0.000863752123784817
0.178896248329419,-0.0075,0.000862145644457102
0.181077909894412,-0.0075,0.000860569939546464
0.183259571459405,-0.0075,0.000859022935520733
0.185441233024398,-0.0075,0.000857455124943327
0.18762289458939,-0.0075,0.000855747351339021
0.189804556154383,-0.0075,0.000853546397910057
0.191986217719376,-0.0075,0.00085073170425832
0.10471975511966,-0.00725,0.000913031270591029
0.106901416684653,-0.00725,0.000910915415840926
0.109083078249646,-0.00725,0.000908557902688153
0.111264739814638,-0.00725,0.000905916893943996
0.113446401379631,-0.00725,0.000903169074491061
0.115628062944624,-0.00725,0.000900360968593303
0.117809724509617,-0.00725,0.000897489805363129
0.11999138607461,-0.00725,0.000894552014831044
0.122173047639603,-0.00725,0.000891547986143095
0.124354709204596,-0.00725,0.000888495672445549
0.126536370769589,-0.00725,0.000885408369782634
0.128718032334582,-0.00725,0.000882267879003149
0.130899693899575,-0.00725,0.000879033159017631
0.133081355464568,-0.00725,0.000875680331887708
0.135263017029561,-0.00725,0.000872375032601397
0.137444678594553,-0.00725,0.000869253580930675
0.139626340159546,-0.00725,0.000866305792192847
0.141808001724539,-0.00725,0.000863512279400675
0.143989663289532,-0.00725,0.000860803896748041
0.146171324854525,-0.00725,0.000858247980192969
0.148352986419518,-0.00725,0.000855971157041683
0.150534647984511,-0.00725,0.000854016540007089
0.152716309549504,-0.00725,0.000852424453352364
0.154897971114497,-0.00725,0.000850990468201408
0.15707963267949,-0.00725,0.000849513346641345
0.159261294244483,-0.00725,0.000848012698435642
0.161442955809475,-0.00725,0.00084649713092463
0.163624617374468,-0.00725,0.000844954695519011
0.165806278939461,-0.00725,0.000843372783033398
0.167987940504454,-0.00725,0.00084175191003236
0.170169602069447,-0.00725,0.000840123915100559
0.17235126363444,-0.00725,0.000838494254678087
0.174532925199433,-0.00725,0.000836869195005246
0.176714586764426,-0.00725,0.000835277492537885
0.178896248329419,-0.00725,0.000833719004175233
0.181077909894412,-0.00725,0.000832190000655556
0.183259571459405,-0.00725,0.000830687375963616
0.185441233024398,-0.00725,0.000829197586501492
0.18762289458939,-0.00725,0.000827603143807649
0.189804556154383,-0.00725,0.000825556764854133
0.191986217719376,-0.00725,0.000822901769766156
0.10471975511966,-0.007,0.000882177992791322
0.106901416684653,-0.007,0.000880155537364303
0.109083078249646,-0.007,0.000877892528991103
0.111264739814638,-0.007,0.000875349391494191
0.113446401379631,-0.007,0.000872700298511747
0.115628062944624,-0.007,0.000869994590952821
0.117809724509617,-0.007,0.000867226946219925
0.11999138607461,-0.007,0.000864395374762232
0.122173047639603,-0.007,0.000861500235280757
0.124354709204596,-0.007,0.000858557953305892
0.126536370769589,-0.007,0.000855582809732577
0.128718032334582,-0.007,0.000852556534486253
0.130899693899575,-0.007,0.000849445603661439
