time_s,value,read_lower,read_upper,pixel_x,pixel_y,ink_groups,selected_stroke_width_px
11.024806720850911,0.007577362927316145,0.004885468005550562,0.010269257849081505,1181.0,2270.0,1.0,6.0
11.117498684129579,0.010263789296675707,0.004432945293968869,0.01385252681299587,1184.0,2264.0,2.0,10.0
11.211523607057174,0.015864954098338213,0.004877265176941757,0.020126323560574425,1187.0,2251.5,2.0,13.0
11.304215570335842,0.018551380467697776,0.016083696194570948,0.021019064740824826,1190.0,2245.5,1.0,5.0
11.394754291104718,0.016529383215645455,0.001281691970114183,0.01922127813741104,1193.0,2250.0,2.0,6.0
11.484882870443158,0.01361054336903833,-0.0018613585251314754,0.01652664893944245,1196.0,2256.5,2.0,7.0
11.574191166920727,0.008898018333322044,-0.002762302533990459,0.01383201974147408,1199.0,2267.0,2.0,16.0
11.66308932196786,0.003288650703050733,-7.58761646308967e-05,0.00665317757073214,1202.0,2279.5,1.0,9.0
11.753422972021518,0.0008182321537208992,-0.001425241470767171,0.003061705778209191,1205.0,2285.0,1.0,4.0
11.843961692790401,-0.0012037650983314219,-0.004119870668735761,0.001712340472072695,1208.0,2289.5,1.0,7.0
11.933782666056011,-0.004795236890854593,-0.009056606353090803,-0.0005338674286183823,1211.0,2297.5,1.0,13.0
12.023193497891192,-0.009283551277932567,-0.012648078145613974,-0.001434811437477366,1214.0,2307.5,2.0,9.0
12.112809400441584,-0.013323444367732806,-0.016687971235414437,-0.002335755446336572,1217.0,2316.5,2.0,9.0
12.20334812121046,-0.01534544161978535,-0.018037336541550934,-0.012653546698019767,1220.0,2321.0,1.0,6.0
12.296040084489142,-0.012659015250425565,-0.01624775276674573,-0.009070277734105401,1223.0,2315.0,1.0,10.0
12.389142189198246,-0.0090757462865112,-0.011319219910999491,-0.006832272662023129,1226.0,2307.0,1.0,4.0
12.481936687834526,-0.0061651092685128805,-0.009529636136194288,-0.0028005824008312512,1229.0,2300.5,1.0,9.0
12.57565400468929,-0.0012365764127664214,-0.006394788469557435,0.003921635644024592,1232.0,2289.5,1.0,17.0
12.669371321544048,0.0036919564429800378,-0.005950468586584325,0.006159640716106864,1235.0,2278.5,2.0,5.0
12.76011511302815,0.0021183804882050072,-0.0005735144335605755,0.004810275409970368,1238.0,2282.0,1.0,6.0
12.849833550936154,-0.00169730195295692,-0.00551025011791584,0.002115646212002,1241.0,2290.5,1.0,11.0
12.938629170625674,-0.007530880231866766,-0.012240670991380266,-0.0028210894723530427,1244.0,2303.5,1.0,15.0
13.031321133904342,-0.004844453862506981,-0.017625827973012823,-0.003273612183934736,1247.0,2297.5,2.0,1.0
13.116938157507981,-0.01762856224921583,-0.02032045717098119,-0.002829292300961848,1250.0,2326.0,2.0,6.0
13.207681948992075,-0.019202138203990637,-0.021221401179840175,-0.0028333937152662508,1253.0,2329.5,2.0,3.0
13.299553629409878,-0.01830939702374046,-0.020777081296867287,-0.0028374951295706535,1256.0,2327.5,2.0,5.0
13.392450663403764,-0.015174549357103384,-0.018539076224785015,-0.011810022489421755,1259.0,2320.5,1.0,9.0
13.486065444900916,-0.010470227149995681,-0.014507385963593135,-0.006433068336398005,1262.0,2310.0,1.0,12.0
13.579680226398075,-0.005765904942887978,-0.009578853107846676,-0.0019529567779290582,1265.0,2299.5,1.0,11.0
13.672679795749573,-0.002406846627612147,-0.0059955841439323105,0.0011818908887080168,1268.0,2292.0,1.0,10.0
13.76321851651845,-0.004428843879664468,-0.006448106855514004,0.0016262107716811267,1271.0,2296.5,2.0,3.0
13.855090196936246,-0.0035361026994142897,-0.006900629567095697,-0.00017157583173266016,1274.0,2294.5,1.0,9.0
13.945013705559468,-0.006903363843298704,-0.01094052265689638,-0.0028662050297012503,1277.0,2302.0,1.0,12.0
14.033604254533778,-0.01318536341948584,-0.0181193648276381,-0.008251362011333583,1280.0,2316.0,1.0,16.0
14.122912551011346,-0.01789788845520235,-0.02081399402560669,-0.014981782884798232,1283.0,2326.5,1.0,7.0
14.214476625356312,-0.017677779220868217,-0.02036967414263358,-0.014985884299102635,1286.0,2326.0,1.0,6.0
14.30716858863498,-0.01499135285150821,-0.018131669070551307,-0.00377945328147322,1289.0,2320.0,2.0,8.0
14.400373228701696,-0.01118387323895531,-0.01454840010663694,-0.0028867121012230417,1292.0,2311.5,2.0,9.0
14.494500686986896,-0.005358497788654271,-0.010516709845445062,-0.00020028573186325698,1295.0,2298.5,1.0,17.0
14.588115468484048,-0.0006541755815463457,-0.005139755692421312,0.003831404529328399,1298.0,2288.0,1.0,14.0
14.680089684259457,0.00046277624734258893,-0.0029017506203390404,0.003827303115023996,1301.0,2285.5,1.0,9.0
14.77001319288268,-0.0029044848965420478,-0.006044801115584699,0.0002358313225010475,1304.0,2293.0,1.0,8.0
14.860449378293957,-0.005150692797232903,-0.007394166421721195,-0.002907219172744833,1307.0,2298.0,1.0,4.0
14.950783028347615,-0.007621111346562737,-0.011434059511521657,-0.000669214100662561,1310.0,2303.5,2.0,11.0
15.039783718752354,-0.013006268328195292,-0.017716059087708794,-0.0002248942176894511,1313.0,2315.5,2.0,15.0
15.129399621302753,-0.017046161417995753,-0.01996226698839987,-0.0002289956319938538,1316.0,2324.5,2.0,7.0
15.221271301720549,-0.016153420237745353,-0.019069525808149693,-0.000681518343575547,1319.0,2322.5,2.0,7.0
15.313758194283999,-0.013915415165663081,-0.01593467814151262,-0.011896152189813545,1322.0,2317.5,1.0,3.0
15.405219733271359,-0.013919516579967484,-0.01593877955581702,-0.011900253604117948,1325.0,2317.5,1.0,3.0
15.497193949046768,-0.012802564751078327,-0.0159428809701212,-0.009662248532035454,1328.0,2315.0,1.0,8.0
15.590603659828702,-0.008546663841247915,-0.012808033303484125,0.0028894463774258323,1331.0,2305.5,2.0,13.0
15.684218441325854,-0.0038423416341402117,-0.007431079150460375,0.005127451449508104,1334.0,2295.0,2.0,10.0
15.778038293538224,0.0013104018702447817,-0.0029509675919914286,0.005571771332480992,1337.0,2283.5,1.0,13.0
15.87093532753211,0.004445249536881857,0.0015291439664777398,0.0073613551072861955,1340.0,2276.5,1.0,7.0
15.962909543307518,0.005562201365770791,0.0033187277412827215,0.007805674990259083,1343.0,2274.0,1.0,4.0
16.054063476222048,0.004885468005550564,0.001072519840591644,0.008698416170509484,1346.0,2275.5,1.0,11.0
16.14357684341484,0.0006213642671113462,-0.002518951951931527,0.008694314756205081,1349.0,2285.0,2.0,8.0
16.23370542275329,-0.002297475579495778,-0.005213581149899895,0.008241792044623388,1352.0,2291.5,2.0,7.0
16.323936537449335,-0.004992104777464146,-0.007459789050590972,0.008237690630318985,1355.0,2297.5,2.0,5.0
16.41498793500626,-0.005893048786323352,-0.007912311762172665,-0.003873785810473816,1358.0,2299.5,1.0,3.0
16.506859615424055,-0.005000307606072951,-0.007019570581922487,-0.0029810446302234155,1361.0,2297.5,1.0,3.0
16.598013548338592,-0.005677040966293179,-0.00792051459078147,-0.0034335673418051087,1364.0,2299.0,1.0,4.0
16.695011996636843,0.006426232645890595,-0.008373037302363164,0.008221284973101374,1367.0,2272.0,2.0,2.0
16.7863710002666,0.006197920582947658,-0.006583453527558182,0.008217183558797194,1370.0,2272.5,2.0,3.0
16.876704650320256,0.0037275020336178244,-0.0007580780772571424,0.008213082144492791,1373.0,2278.0,1.0,14.0
16.969601684314142,0.006862349700254899,0.004170454778489317,0.009554244622020482,1376.0,2271.0,1.0,6.0
17.061063223301502,0.006858248285950497,0.004614774661462427,0.009101721910438789,1379.0,2271.0,1.0,4.0
17.15190955014321,0.0055088829798142225,0.003713830652603221,0.007303935307025002,1382.0,2274.0,1.0,2.0
17.242960947700134,0.004607938970955017,0.0028128866437442373,0.006402991298165796,1385.0,2276.0,1.0,2.0
17.334012345257058,0.003706994962096033,0.0019119426348852533,0.005502047289306812,1388.0,2278.0,1.0,2.0
17.42444853066832,0.0014607870614049556,-0.0016795291576379176,0.008188473658666597,1391.0,2283.0,2.0,8.0
17.514269503933946,-0.0021306847311182153,-0.005719422247438379,0.008632793541639485,1394.0,2291.0,2.0,10.0
17.604705689345217,-0.004376892631809293,-0.007068787553574875,0.008628692127335082,1397.0,2296.0,2.0,6.0
17.696679905120618,-0.003259940802920136,-0.006176046373324475,0.008176169415753389,1400.0,2293.5,2.0,7.0
17.789166797684075,-0.001021935730837864,-0.0030411987066873997,0.0009973272450116719,1403.0,2288.5,1.0,3.0
17.881141013459477,9.501609805107059e-05,-0.0021484575264372214,0.0023384897225391405,1406.0,2286.0,1.0,4.0
17.97455072424141,0.004350917007881483,-0.00035887375163201813,0.009060707767394984,1409.0,2276.5,1.0,15.0
18.068062970380957,0.00883102856635043,0.004569659104114219,0.013092398028586862,1412.0,2266.5,1.0,13.0
18.1593194386531,0.008378505854768736,0.004117136392532526,0.012639875317005169,1415.0,2267.5,1.0,13.0
18.24944801799154,0.005459666008161834,0.002319349789118961,0.008599982227204707,1418.0,2274.0,1.0,8.0
18.339986738760416,0.003437668756109291,0.0014184057802597552,0.007250616921068211,1421.0,2278.5,2.0,3.0
18.430320388814074,0.0009672502067794575,-0.002621487309540706,0.004555987723099843,1424.0,2284.0,1.0,10.0
18.51983375600686,-0.003296853531659538,-0.007109801696618458,0.0005160946332993818,1427.0,2293.5,1.0,11.0
18.611397830351834,-0.0030767442973254067,-0.00666548181364557,0.0005119932189949791,1430.0,2293.0,1.0,10.0
18.705115147206598,0.0018517885584210525,-0.0021853702551764016,0.007682632561128113,1433.0,2282.0,2.0,12.0
18.796781756909184,0.0022961084413941624,-0.0012926290749260014,0.008126952444101,1436.0,2281.0,2.0,10.0
18.88701287160523,-0.0003985207565742055,-0.003090415678339788,0.008122851029796598,1439.0,2287.0,2.0,6.0
18.97847441059259,-0.0004026221708786082,-0.0026460957953669,0.008118749615492417,1442.0,2287.0,2.0,4.0
19.069833414222344,-0.0006309342338217672,-0.0030986185069485934,0.0018367500393050593,1445.0,2287.5,1.0,5.0
19.160269599633608,-0.0028771421345128445,-0.005793247704916961,3.896343589149449e-05,1448.0,2292.5,1.0,7.0
19.2520387446938,-0.0022086116029012004,-0.005348927821944073,0.0009317046161416728,1451.0,2291.0,1.0,8.0
19.344730707972467,0.0004778147664585841,-0.0022140801553069984,0.0031697096882241666,1454.0,2285.0,1.0,6.0
19.43578210552939,-0.0004231292424003996,-0.0035634454614432726,0.006752978652138532,1457.0,2287.0,2.0,8.0
19.525603078795008,-0.0040146010349235706,-0.006706495956689153,0.005403613346002036,1460.0,2295.0,2.0,6.0
19.61706461778237,-0.004018702449227973,-0.006262176073716265,-0.0017752288247399031,1463.0,2295.0,1.0,4.0
19.708423621412116,-0.004247014512171132,-0.007163120082575249,-0.0013309089417667932,1466.0,2295.5,1.0,7.0
19.798552200750557,-0.007165854358778256,-0.009857749280543617,-0.001335010356071196,1469.0,2302.0,2.0,6.0
19.88909092151944,-0.009187851610830355,-0.011207114586680113,-0.0026843756622076925,1472.0,2306.5,2.0,3.0
19.979937248361146,-0.010537216916966852,-0.0130049011900939,-0.0031368983737893857,1475.0,2309.5,2.0,5.0
20.070373433772417,-0.012783424817657929,-0.01614795168533956,-0.009418897949976522,1478.0,2314.5,1.0,9.0
20.161834972759777,-0.012787526231962332,-0.016600474396921253,-0.008974578067003412,1481.0,2314.5,1.0,11.0
20.253193976389532,-0.01301583829490549,-0.016604575811225656,-0.009427100778585327,1484.0,2315.0,1.0,10.0
