source,theta_report_deg,offset_deg,memory,omega_rad_s,G_real_CT_per_rad,G_imag_CT_per_rad,static_slope_CT_per_rad
LEGACY_N1,8.5,-1,CF,4.46683592150963,0.0556996290468616,0.00340643853399731,0.055221717947316
LEGACY_N1,8.5,-1,CF,4.73151258961481,0.0557566829964713,0.00359980394804782,0.055221717947316
LEGACY_N1,8.5,-1,CF,5.01187233627272,0.0558203802174732,0.00380307883352332,0.055221717947316
LEGACY_N1,8.5,-1,CF,5.30884444230988,0.0558914520456414,0.00401657472037841,0.055221717947316
LEGACY_N1,8.5,-1,CF,5.62341325190349,0.0559706997855827,0.00424057478390111,0.055221717947316
LEGACY_N1,8.5,-1,CF,5.9566214352901,0.0560589987495989,0.00447532493627481,0.055221717947316
LEGACY_N1,8.5,-1,CF,6.30957344480193,0.0561573018112764,0.00472102350434677,0.055221717947316
LEGACY_N1,8.5,-1,CF,6.68343917568615,0.0562666422299332,0.00497780937650058,0.055221717947316
LEGACY_N1,8.5,-1,CF,7.07945784384138,0.0563881354483032,0.00524574852182255,0.055221717947316
LEGACY_N1,8.5,-1,CF,7.49894209332456,0.0565229795068715,0.00552481881796839,0.055221717947316
LEGACY_N1,8.5,-1,CF,7.94328234724281,0.0566724536557791,0.00581489317369906,0.055221717947316
LEGACY_N1,8.5,-1,CF,8.41395141645195,0.0568379146820678,0.00611572100166623,0.055221717947316
LEGACY_N1,8.5,-1,CF,8.91250938133745,0.0570207904105267,0.00642690819042747,0.055221717947316
LEGACY_N1,8.5,-1,CF,9.44060876285924,0.0572225697866505,0.00674789584523944,0.055221717947316
LEGACY_N1,8.5,-1,CF,10,0.0574447889183735,0.00707793821735178,0.055221717947316
LEGACY_N1,8.5,-1,CF,10.5925372517729,0.0576890124496729,0.00741608042200028,0.055221717947316
LEGACY_N1,8.5,-1,CF,11.2201845430196,0.057956809676316,0.00776113675399756,0.055221717947316
LEGACY_N1,8.5,-1,CF,11.8850222743702,0.0582497249061149,0.00811167064068118,0.055221717947316
LEGACY_N1,8.5,-1,CF,12.5892541179417,0.0585692417278747,0.00846597751363875,0.055221717947316
LEGACY_N1,8.5,-1,CF,13.3352143216332,0.0589167410986517,0.00882207211521022,0.055221717947316
LEGACY_N1,8.5,-1,CF,14.1253754462275,0.0592934534984273,0.0091776819580387,0.055221717947316
LEGACY_N1,8.5,-1,CF,14.9623565609443,0.0597004058387041,0.00953024879327974,0.055221717947316
LEGACY_N1,8.5,-1,CF,15.8489319246111,0.0601383643402803,0.00987693997668461,0.055221717947316
LEGACY_N1,8.5,-1,CF,16.7880401812256,0.0606077751946555,0.0102146715096536,0.055221717947316
LEGACY_N1,8.5,-1,CF,17.7827941003892,0.0611087054546336,0.0105401442344043,0.055221717947316
LEGACY_N1,8.5,-1,CF,18.836490894898,0.0616407872049834,0.0108498941476261,0.055221717947316
LEGACY_N1,8.5,-1,CF,19.9526231496888,0.0622031685679062,0.0111403570523701,0.055221717947316
LEGACY_N1,8.5,-1,CF,21.1348903983665,0.0627944754126147,0.0114079468076783,0.055221717947316
LEGACY_N1,8.5,-1,CF,22.3872113856834,0.063412787673497,0.0116491453087836,0.055221717947316
LEGACY_N1,8.5,-1,CF,23.7137370566166,0.0640556338596637,0.0118606011254643,0.055221717947316
LEGACY_N1,8.5,-1,CF,25.1188643150958,0.0647200066127062,0.0120392325659403,0.055221717947316
LEGACY_N1,8.5,-1,CF,26.6072505979881,0.0654024010388235,0.0121823299666526,0.055221717947316
LEGACY_N1,8.5,-1,CF,28.1838293126445,0.0660988760650199,0.0122876513872745,0.055221717947316
LEGACY_N1,8.5,-1,CF,29.8538261891796,0.0668051373682638,0.0123535057470506,0.055221717947316
LEGACY_N1,8.5,-1,CF,31.6227766016838,0.0675166386760463,0.0123788178560343,0.055221717947316
LEGACY_N1,8.5,-1,CF,33.4965439157828,0.0682286966425578,0.0123631707845319,0.055221717947316
LEGACY_N1,8.5,-1,CF,35.4813389233575,0.0689366132714986,0.0123068225047013,0.055221717947316
LEGACY_N1,8.5,-1,CF,37.5837404288444,0.0696357991520874,0.0122106955797706,0.055221717947316
LEGACY_N1,8.5,-1,CF,39.8107170553497,0.0703218906981432,0.0120763406609025,0.055221717947316
LEGACY_N1,8.5,-1,CF,42.1696503428582,0.0709908551421034,0.0119058764473176,0.055221717947316
LEGACY_N1,8.5,-1,CF,44.6683592150963,0.0716390781571454,0.0117019103549709,0.055221717947316
LEGACY_N1,8.5,-1,CF,47.315125896148,0.0722634305071835,0.0114674452567283,0.055221717947316
LEGACY_N1,8.5,-1,CF,50.1187233627273,0.0728613118571688,0.0112057782116276,0.055221717947316
LEGACY_N1,8.5,-1,CF,53.0884444230988,0.0734306716060342,0.0109203970849073,0.055221717947316
LEGACY_N1,8.5,-1,CF,56.2341325190349,0.0739700081472786,0.0106148804418554,0.055221717947316
LEGACY_N1,8.5,-1,CF,59.566214352901,0.0744783491822241,0.0102928051997917,0.055221717947316
LEGACY_N1,8.5,-1,CF,63.0957344480193,0.0749552165345942,0.00995766539401056,0.055221717947316
LEGACY_N1,8.5,-1,CF,66.8343917568615,0.0754005793294662,0.00961280420659698,0.055221717947316
LEGACY_N1,8.5,-1,CF,70.7945784384138,0.0758147994426284,0.00926136025242915,0.055221717947316
LEGACY_N1,8.5,-1,CF,74.9894209332456,0.0761985728699038,0.00890622811125661,0.055221717947316
LEGACY_N1,8.5,-1,CF,79.4328234724281,0.0765528701986313,0.00855003229669722,0.055221717947316
LEGACY_N1,8.5,-1,CF,84.1395141645195,0.0768788787747591,0.00819511328422546,0.055221717947316
LEGACY_N1,8.5,-1,CF,89.1250938133746,0.0771779485280693,0.00784352387332554,0.055221717947316
LEGACY_N1,8.5,-1,CF,94.4060876285924,0.0774515428071329,0.00749703400636856,0.055221717947316
LEGACY_N1,8.5,-1,CF,100,0.0777011950277059,0.00715714216976571,0.055221717947316
LEGACY_N1,8.5,0,PP,0.1,0.0552218158424768,4.79621411392449e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.105925372517729,0.0552218277874371,5.08040508438052e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.112201845430196,0.0552218411898886,5.38143494168624e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.118850222743702,0.0552218562276684,5.70030136085135e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.125892541179417,0.0552218731003118,6.03806111554907e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.133352143216332,0.0552218920317003,6.39583357667163e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.141253754462275,0.0552219132730312,6.77480441757363e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.149623565609443,0.0552219371061508,7.17622953813449e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.158489319246111,0.0552219638472932,7.60143922046821e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.167880401812256,0.055221993851276,8.05184252984269e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.177827941003892,0.0552220275162073,8.52893197514377e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.18836490894898,0.0552220652887665,9.03428844403208e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.199526231496888,0.0552221076701305,9.5695864287943e-05,0.055221717947316
LEGACY_N1,8.5,0,PP,0.211348903983665,0.055222155222621,0.000101365995597876,0.055221717947316
LEGACY_N1,8.5,0,PP,0.223872113856834,0.0552222085771638,0.000107372064643152,0.055221717947316
LEGACY_N1,8.5,0,PP,0.237137370566166,0.055222268441657,0.000113733969697546,0.055221717947316
LEGACY_N1,8.5,0,PP,0.251188643150958,0.05522233561036,0.000120472786707907,0.055221717947316
LEGACY_N1,8.5,0,PP,0.266072505979881,0.0552224109744271,0.000127610838816746,0.055221717947316
LEGACY_N1,8.5,0,PP,0.281838293126445,0.0552224955337258,0.000135171769955513,0.055221717947316
LEGACY_N1,8.5,0,PP,0.298538261891796,0.0552225904100948,0.00014318062274056,0.055221717947316
LEGACY_N1,8.5,0,PP,0.316227766016838,0.0552226968622197,0.000151663920915814,0.055221717947316
LEGACY_N1,8.5,0,PP,0.334965439157828,0.05522281630232,0.000160649756598592,0.055221717947316
LEGACY_N1,8.5,0,PP,0.354813389233576,0.0552229503148712,0.000170167882597735,0.055221717947316
LEGACY_N1,8.5,0,PP,0.375837404288444,0.055223100677607,0.000180249810086275,0.055221717947316
LEGACY_N1,8.5,0,PP,0.398107170553497,0.0552232693850805,0.000190928911924144,0.055221717947316
LEGACY_N1,8.5,0,PP,0.421696503428582,0.0552234586750951,0.000202240531939807,0.055221717947316
LEGACY_N1,8.5,0,PP,0.446683592150963,0.0552236710583539,0.000214222100493171,0.055221717947316
LEGACY_N1,8.5,0,PP,0.473151258961481,0.0552239093517191,0.000226913256655414,0.055221717947316
LEGACY_N1,8.5,0,PP,0.501187233627272,0.0552241767155184,0.00024035597735439,0.055221717947316
LEGACY_N1,8.5,0,PP,0.530884444230988,0.0552244766953916,0.000254594713846777,0.055221717947316
LEGACY_N1,8.5,0,PP,0.562341325190349,0.0552248132692266,0.000269676535889828,0.055221717947316
LEGACY_N1,8.5,0,PP,0.59566214352901,0.0552251908998014,0.00028565128399616,0.055221717947316
LEGACY_N1,8.5,0,PP,0.630957344480193,0.0552256145938242,0.000302571730164068,0.055221717947316
LEGACY_N1,8.5,0,PP,0.668343917568615,0.0552260899681453,0.000320493747482857,0.055221717947316
LEGACY_N1,8.5,0,PP,0.707945784384138,0.0552266233240056,0.000339476489017094,0.055221717947316
LEGACY_N1,8.5,0,PP,0.749894209332456,0.0552272217302956,0.00035958257637471,0.055221717947316
LEGACY_N1,8.5,0,PP,0.794328234724281,0.0552278931169066,0.000380878298360722,0.055221717947316
LEGACY_N1,8.5,0,PP,0.841395141645195,0.0552286463793921,0.000403433820109907,0.055221717947316
LEGACY_N1,8.5,0,PP,0.891250938133745,0.0552294914962972,0.000427323403076821,0.055221717947316
LEGACY_N1,8.5,0,PP,0.944060876285923,0.0552304396606746,0.000452625636238589,0.055221717947316
LEGACY_N1,8.5,0,PP,1,0.0552315034274861,0.000479423678833151,0.055221717947316
LEGACY_N1,8.5,0,PP,1.05925372517729,0.0552326968787848,0.000507805514910942,0.055221717947316
LEGACY_N1,8.5,0,PP,1.12201845430196,0.0552340358087964,0.000537864219918825,0.055221717947316
LEGACY_N1,8.5,0,PP,1.18850222743702,0.0552355379312585,0.000569698239458421,0.055221717947316
LEGACY_N1,8.5,0,PP,1.25892541179417,0.0552372231116539,0.000603411680263248,0.055221717947316
LEGACY_N1,8.5,0,PP,1.33352143216332,0.0552391136272677,0.000639114613315986,0.055221717947316
LEGACY_N1,8.5,0,PP,1.41253754462275,0.0552412344583318,0.00067692338887375,0.055221717947316
LEGACY_N1,8.5,0,PP,1.49623565609443,0.055243613613886,0.000716960962979527,0.055221717947316
LEGACY_N1,8.5,0,PP,1.58489319246111,0.0552462824963807,0.000759357234804879,0.055221717947316
LEGACY_N1,8.5,0,PP,1.67880401812256,0.0552492763094885,0.000804249393884479,0.055221717947316
LEGACY_N1,8.5,0,PP,1.77827941003892,0.0552526345140671,0.0008517822759572,0.055221717947316
LEGACY_N1,8.5,0,PP,1.8836490894898,0.0552564013377366,0.000902108725710207,0.055221717947316
LEGACY_N1,8.5,0,PP,1.99526231496888,0.0552606263440937,0.000955389964218314,0.055221717947316
LEGACY_N1,8.5,0,PP,2.11348903983665,0.0552653650681898,0.00101179595826551,0.055221717947316
LEGACY_N1,8.5,0,PP,2.23872113856834,0.0552706797255412,0.00107150578801103,0.055221717947316
LEGACY_N1,8.5,0,PP,2.37137370566166,0.0552766400026211,0.00113470800859778,0.055221717947316
LEGACY_N1,8.5,0,PP,2.51188643150958,0.0552833239374921,0.00120160100027278,0.055221717947316
LEGACY_N1,8.5,0,PP,2.66072505979881,0.055290818899972,0.00127239330036952,0.055221717947316
LEGACY_N1,8.5,0,PP,2.81838293126445,0.0552992226814645,0.0013473039090603,0.055221717947316
LEGACY_N1,8.5,0,PP,2.98538261891796,0.0553086447053218,0.00142656255908633,0.055221717947316
LEGACY_N1,8.5,0,PP,3.16227766016838,0.0553192073692993,0.0015104099376764,0.055221717947316
LEGACY_N1,8.5,0,PP,3.34965439157828,0.0553310475322928,0.00159909784652524,0.055221717947316
LEGACY_N1,8.5,0,PP,3.54813389233576,0.0553443181580617,0.00169288928297383,0.055221717947316
LEGACY_N1,8.5,0,PP,3.75837404288444,0.0553591901289862,0.00179205842236235,0.055221717947316
LEGACY_N1,8.5,0,PP,3.98107170553497,0.0553758542430057,0.00189689047785784,0.055221717947316
LEGACY_N1,8.5,0,PP,4.21696503428582,0.0553945234066393,0.00200768140983567,0.055221717947316
LEGACY_N1,8.5,0,PP,4.46683592150963,0.0554154350362955,0.00212473745206173,0.055221717947316
LEGACY_N1,8.5,0,PP,4.73151258961481,0.0554388536787625,0.00224837441642942,0.055221717947316
LEGACY_N1,8.5,0,PP,5.01187233627272,0.0554650738596827,0.0023789167318095,0.055221717947316
LEGACY_N1,8.5,0,PP,5.30884444230988,0.055494423165698,0.00251669616564827,0.055221717947316
LEGACY_N1,8.5,0,PP,5.62341325190349,0.0555272655615675,0.00266205016929915,0.055221717947316
LEGACY_N1,8.5,0,PP,5.9566214352901,0.0555640049375666,0.0028153197797359,0.055221717947316
LEGACY_N1,8.5,0,PP,6.30957344480193,0.0556050888745022,0.00297684700136659,0.055221717947316
LEGACY_N1,8.5,0,PP,6.68343917568615,0.0556510126032939,0.00314697158231838,0.055221717947316
LEGACY_N1,8.5,0,PP,7.07945784384138,0.0557023231227689,0.00332602709007,0.055221717947316
LEGACY_N1,8.5,0,PP,7.49894209332456,0.0557596234225638,0.00351433618208379,0.055221717947316
LEGACY_N1,8.5,0,PP,7.94328234724281,0.0558235767372166,0.00371220495872177,0.055221717947316
LEGACY_N1,8.5,0,PP,8.41395141645195,0.0558949107320926,0.00391991627903124,0.055221717947316
LEGACY_N1,8.5,0,PP,8.91250938133745,0.0559744214911264,0.00413772191604032,0.055221717947316
LEGACY_N1,8.5,0,PP,9.44060876285924,0.0560629771400228,0.00436583342842449,0.055221717947316
LEGACY_N1,8.5,0,PP,10,0.0561615208962478,0.00460441163158289,0.055221717947316
LEGACY_N1,8.5,0,PP,10.5925372517729,0.0562710732888825,0.00485355456550915,0.055221717947316
LEGACY_N1,8.5,0,PP,11.2201845430196,0.0563927332377132,0.00511328388200574,0.055221717947316
LEGACY_N1,8.5,0,PP,11.8850222743702,0.0565276776229853,0.00538352961284395,0.055221717947316
LEGACY_N1,8.5,0,PP,12.5892541179417,0.056677158917196,0.0056641133368191,0.055221717947316
LEGACY_N1,8.5,0,PP,13.3352143216332,0.0568425003915259,0.00595472984086131,0.055221717947316
LEGACY_N1,8.5,0,PP,14.1253754462275,0.0570250883569367,0.00625492747186879,0.055221717947316
LEGACY_N1,8.5,0,PP,14.9623565609443,0.0572263608603527,0.00656408750456316,0.055221717947316
LEGACY_N1,8.5,0,PP,15.8489319246111,0.0574477922385205,0.00688140300800061,0.055221717947316
LEGACY_N1,8.5,0,PP,16.7880401812256,0.0576908729469793,0.00720585787885343,0.055221717947316
LEGACY_N1,8.5,0,PP,17.7827941003892,0.0579570841418391,0.00753620691944558,0.055221717947316
LEGACY_N1,8.5,0,PP,18.836490894898,0.0582478666116432,0.00787095806460635,0.055221717947316
LEGACY_N1,8.5,0,PP,19.9526231496888,0.0585645838493626,0.0082083580898717,0.055221717947316
LEGACY_N1,8.5,0,PP,21.1348903983665,0.0589084793323474,0.00854638334393048,0.055221717947316
LEGACY_N1,8.5,0,PP,22.3872113856834,0.0592806284479933,0.00888273721287964,0.055221717947316
LEGACY_N1,8.5,0,PP,23.7137370566166,0.0596818859640231,0.00921485610860993,0.055221717947316
LEGACY_N1,8.5,0,PP,25.1188643150958,0.0601128304818734,0.00953992573963976,0.055221717947316
LEGACY_N1,8.5,0,PP,26.6072505979881,0.060573707901623,0.00985490923027535,0.055221717947316
LEGACY_N1,8.5,0,PP,28.1838293126445,0.0610643765213162,0.0101565882684983,0.055221717947316
LEGACY_N1,8.5,0,PP,29.8538261891796,0.0615842569285662,0.0104416178626834,0.055221717947316
LEGACY_N1,8.5,0,PP,31.6227766016838,0.0621322902392804,0.0107065944719669,0.055221717947316
LEGACY_N1,8.5,0,PP,33.4965439157828,0.0627069084112557,0.0109481362746012,0.055221717947316
LEGACY_N1,8.5,0,PP,35.4813389233575,0.0633060202279341,0.0111629732183528,0.055221717947316
LEGACY_N1,8.5,0,PP,37.5837404288444,0.0639270160487524,0.0113480433585329,0.055221717947316
LEGACY_N1,8.5,0,PP,39.8107170553497,0.064566793533272,0.011500590963699,0.055221717947316
LEGACY_N1,8.5,0,PP,42.1696503428582,0.065221805294116,0.0116182611021216,0.055221717947316
LEGACY_N1,8.5,0,PP,44.6683592150963,0.0658881279053154,0.0116991850518736,0.055221717947316
LEGACY_N1,8.5,0,PP,47.315125896148,0.0665615500310456,0.0117420510082885,0.055221717947316
LEGACY_N1,8.5,0,PP,50.1187233627273,0.0672376758292337,0.011746155240699,0.055221717947316
LEGACY_N1,8.5,0,PP,53.0884444230988,0.0679120384242183,0.0117114300469082,0.055221717947316
LEGACY_N1,8.5,0,PP,56.2341325190349,0.068580217313085,0.0116384464612337,0.055221717947316
LEGACY_N1,8.5,0,PP,59.566214352901,0.0692379532004134,0.0115283915163104,0.055221717947316
LEGACY_N1,8.5,0,PP,63.0957344480193,0.0698812539983993,0.0113830217266053,0.055221717947316
LEGACY_N1,8.5,0,PP,66.8343917568615,0.0705064865492481,0.0112045961352655,0.055221717947316
LEGACY_N1,8.5,0,PP,70.7945784384138,0.0711104499099122,0.0109957935606197,0.055221717947316
LEGACY_N1,8.5,0,PP,74.9894209332456,0.071690427613427,0.0107596194712808,0.055221717947316
LEGACY_N1,8.5,0,PP,79.4328234724281,0.0722442179882357,0.0104993081636619,0.055221717947316
LEGACY_N1,8.5,0,PP,84.1395141645195,0.0727701431870263,0.0102182256441352,0.055221717947316
LEGACY_N1,8.5,0,PP,89.1250938133746,0.0732670388962814,0.0099197779240597,0.055221717947316
LEGACY_N1,8.5,0,PP,94.4060876285924,0.0737342276677757,0.00960732845266927,0.055221717947316
LEGACY_N1,8.5,0,PP,100,0.0741714793940316,0.00928412728648612,0.055221717947316
LEGACY_N1,8.5,0,CF,0.1,0.0552219572333114,7.49851535181514e-05,0.055221717947316
LEGACY_N1,8.5,0,CF,0.105925372517729,0.055221986430285,7.94282045055735e-05,0.055221717947316
LEGACY_N1,8.5,0,CF,0.112201845430196,0.0552220191897419,8.41345042118909e-05,0.055221717947316
LEGACY_N1,8.5,0,CF,0.118850222743702,0.0552220559463484,8.91196475976933e-05,0.055221717947316
LEGACY_N1,8.5,0,CF,0.125892541179417,0.0552220971878023,9.44001530221016e-05,0.055221717947316
LEGACY_N1,8.5,0,CF,0.133352143216332,0.0552221434613023,9.99935168329866e-05,0.055221717947316
LEGACY_N1,8.5,0,CF,0.141253754462275,0.0552221953808063,0.000105918271168381,0.055221717947316
LEGACY_N1,8.5,0,CF,0.149623565609443,0.0552222536351747,0.000112194045154934,0.055221717947316
LEGACY_N1,8.5,0,CF,0.158489319246111,0.0552223189973073,0.00011884162969944,0.055221717947316
LEGACY_N1,8.5,0,CF,0.167880401812256,0.0552223923343934,0.000125883046080093,0.055221717947316
LEGACY_N1,8.5,0,CF,0.177827941003892,0.0552224746194125,0.000133341618555184,0.055221717947316
LEGACY_N1,8.5,0,CF,0.18836490894898,0.0552225669440363,0.00014124205121848,0.055221717947316
LEGACY_N1,8.5,0,CF,0.199526231496888,0.0552226705331043,0.000149610509342407,0.055221717947316
LEGACY_N1,8.5,0,CF,0.211348903983665,0.055222786760863,0.000158474705462509,0.055221717947316
LEGACY_N1,8.5,0,CF,0.223872113856834,0.0552229171691843,0.000167863990469308,0.055221717947316
LEGACY_N1,8.5,0,CF,0.237137370566166,0.0552230634880041,0.00017780944998667,0.055221717947316
LEGACY_N1,8.5,0,CF,0.251188643150958,0.0552232276582509,0.000188344006329016,0.055221717947316
LEGACY_N1,8.5,0,CF,0.266072505979881,0.0552234118575664,0.000199502526343098,0.055221717947316
LEGACY_N1,8.5,0,CF,0.281838293126445,0.0552236185291596,0.000211321935453493,0.055221717947316
LEGACY_N1,8.5,0,CF,0.298538261891796,0.0552238504141731,0.000223841338244336,0.055221717947316
LEGACY_N1,8.5,0,CF,0.316227766016838,0.0552241105879888,0.000237102145922914,0.055221717947316
LEGACY_N1,8.5,0,CF,0.334965439157828,0.0552244025009522,0.000251148211023365,0.055221717947316
LEGACY_N1,8.5,0,CF,0.354813389233576,0.0552247300240493,0.000266025969720687,0.055221717947316
LEGACY_N1,8.5,0,CF,0.375837404288444,0.0552250975001383,0.00028178459213608,0.055221717947316
LEGACY_N1,8.5,0,CF,0.398107170553497,0.0552255098014075,0.000298476141024154,0.055221717947316
LEGACY_N1,8.5,0,CF,0.421696503428582,0.0552259723938138,0.000316155739240036,0.055221717947316
LEGACY_N1,8.5,0,CF,0.446683592150963,0.0552264914093451,0.000334881746389509,0.055221717947316
LEGACY_N1,8.5,0,CF,0.473151258961481,0.0552270737270506,0.000354715945067218,0.055221717947316
LEGACY_N1,8.5,0,CF,0.501187233627272,0.0552277270638982,0.00037572373708589,0.055221717947316
LEGACY_N1,8.5,0,CF,0.530884444230988,0.0552284600766396,0.000397974350092443,0.055221717947316
LEGACY_N1,8.5,0,CF,0.562341325190349,0.0552292824760086,0.000421541054953578,0.055221717947316
LEGACY_N1,8.5,0,CF,0.59566214352901,0.0552302051547311,0.000446501394272521,0.055221717947316
LEGACY_N1,8.5,0,CF,0.630957344480193,0.0552312403310005,0.000472937422368367,0.055221717947316
LEGACY_N1,8.5,0,CF,0.668343917568615,0.0552324017092669,0.000500935957007782,0.055221717947316
LEGACY_N1,8.5,0,CF,0.707945784384138,0.0552337046604008,0.000530588843123354,0.055221717947316
LEGACY_N1,8.5,0,CF,0.749894209332456,0.0552351664235351,0.000561993228680673,0.055221717947316
LEGACY_N1,8.5,0,CF,0.794328234724281,0.0552368063321484,0.000595251852763791,0.055221717947316
LEGACY_N1,8.5,0,CF,0.841395141645195,0.0552386460672512,0.000630473345832092,0.055221717947316
LEGACY_N1,8.5,0,CF,0.891250938133745,0.0552407099408542,0.000667772541955837,0.055221717947316
LEGACY_N1,8.5,0,CF,0.944060876285923,0.0552430252132594,0.00070727080265708,0.055221717947316
LEGACY_N1,8.5,0,CF,1,0.0552456224481007,0.000749096351760619,0.055221717947316
LEGACY_N1,8.5,0,CF,1.05925372517729,0.0552485359094947,0.000793384620388035,0.055221717947316
LEGACY_N1,8.5,0,CF,1.12201845430196,0.0552518040061263,0.000840278600897584,0.055221717947316
LEGACY_N1,8.5,0,CF,1.18850222743702,0.0552554697876059,0.000889929208172668,0.055221717947316
LEGACY_N1,8.5,0,CF,1.25892541179417,0.0552595814989843,0.000942495646179068,0.055221717947316
LEGACY_N1,8.5,0,CF,1.33352143216332,0.0552641931999055,0.000998145777131295,0.055221717947316
LEGACY_N1,8.5,0,CF,1.41253754462275,0.0552693654555101,0.00105705648991382,0.055221717947316
LEGACY_N1,8.5,0,CF,1.49623565609443,0.0552751661068747,0.00111941406357362,0.055221717947316
LEGACY_N1,8.5,0,CF,1.58489319246111,0.0552816711294755,0.0011854145207134,0.055221717947316
LEGACY_N1,8.5,0,CF,1.67880401812256,0.0552889655888935,0.00125526396444312,0.055221717947316
LEGACY_N1,8.5,0,CF,1.77827941003892,0.0552971447037191,0.00132917889116126,0.055221717947316
LEGACY_N1,8.5,0,CF,1.8836490894898,0.0553063150263497,0.00140738646980169,0.055221717947316
LEGACY_N1,8.5,0,CF,1.99526231496888,0.0553165957530818,0.00149012477625901,0.055221717947316
LEGACY_N1,8.5,0,CF,2.11348903983665,0.055328120175547,0.00157764296945082,0.055221717947316
LEGACY_N1,8.5,0,CF,2.23872113856834,0.0553410372860869,0.0016702013928437,0.055221717947316
LEGACY_N1,8.5,0,CF,2.37137370566166,0.0553555135500528,0.00176807158220734,0.055221717947316
LEGACY_N1,8.5,0,CF,2.51188643150958,0.0553717348581799,0.00187153615681565,0.055221717947316
LEGACY_N1,8.5,0,CF,2.66072505979881,0.0553899086720334,0.00198088856722725,0.055221717947316
LEGACY_N1,8.5,0,CF,2.81838293126445,0.0554102663749436,0.00209643266809456,0.055221717947316
LEGACY_N1,8.5,0,CF,2.98538261891796,0.0554330658397018,0.00221848207911831,0.055221717947316
LEGACY_N1,8.5,0,CF,3.16227766016838,0.0554585942223921,0.00234735929123847,0.055221717947316
LEGACY_N1,8.5,0,CF,3.34965439157828,0.0554871709888924,0.00248339446840242,0.055221717947316
LEGACY_N1,8.5,0,CF,3.54813389233576,0.0555191511765165,0.00262692388777178,0.055221717947316
LEGACY_N1,8.5,0,CF,3.75837404288444,0.0555549288876868,0.00277828795304861,0.055221717947316
LEGACY_N1,8.5,0,CF,3.98107170553497,0.0555949410050644,0.00293782870680061,0.055221717947316
LEGACY_N1,8.5,0,CF,4.21696503428582,0.0556396711077891,0.00310588675839471,0.055221717947316
LEGACY_N1,8.5,0,CF,4.46683592150963,0.055689653555918,0.00328279753465793,0.055221717947316
LEGACY_N1,8.5,0,CF,4.73151258961481,0.0557454776942679,0.00346888675104992,0.055221717947316
LEGACY_N1,8.5,0,CF,5.01187233627272,0.0558077921070697,0.00366446499249662,0.055221717947316
LEGACY_N1,8.5,0,CF,5.30884444230988,0.0558773088305554,0.00386982128585385,0.055221717947316
LEGACY_N1,8.5,0,CF,5.62341325190349,0.0559548074012178,0.00408521554125723,0.055221717947316
LEGACY_N1,8.5,0,CF,5.9566214352901,0.0560411385825265,0.0043108697387026,0.055221717947316
LEGACY_N1,8.5,0,CF,6.30957344480193,0.0561372275719955,0.0045469577407839,0.055221717947316
LEGACY_N1,8.5,0,CF,6.68343917568615,0.0562440764436252,0.00479359362470391,0.055221717947316
LEGACY_N1,8.5,0,CF,7.07945784384138,0.0563627655282505,0.00505081844901327,0.055221717947316
LEGACY_N1,8.5,0,CF,7.49894209332456,0.0564944533772343,0.00531858540599913,0.055221717947316
LEGACY_N1,8.5,0,CF,7.94328234724281,0.0566403748951371,0.00559674336257647,0.055221717947316
LEGACY_N1,8.5,0,CF,8.41395141645195,0.0568018371675346,0.0058850188644835,0.055221717947316
LEGACY_N1,8.5,0,CF,8.91250938133745,0.0569802124555706,0.00618299677404727,0.055221717947316
LEGACY_N1,8.5,0,CF,9.44060876285924,0.0571769277854436,0.00649009983379278,0.055221717947316
LEGACY_N1,8.5,0,CF,10,0.0573934505371233,0.00680556759866,0.055221717947316
LEGACY_N1,8.5,0,CF,10.5925372517729,0.057631269442617,0.00712843535860917,0.055221717947316
LEGACY_N1,8.5,0,CF,11.2201845430196,0.0578918704523738,0.00745751387804179,0.055221717947316
LEGACY_N1,8.5,0,CF,11.8850222743702,0.0581767070326744,0.00779137100172573,0.055221717947316
LEGACY_N1,8.5,0,CF,12.5892541179417,0.0584871646310999,0.00812831640640349,0.055221717947316
LEGACY_N1,8.5,0,CF,13.3352143216332,0.0588245193039541,0.00846639099414538,0.055221717947316
LEGACY_N1,8.5,0,CF,14.1253754462275,0.059189890847344,0.00880336260186467,0.055221717947316
LEGACY_N1,8.5,0,CF,14.9623565609443,0.059584191213813,0.00913672980847986,0.055221717947316
LEGACY_N1,8.5,0,CF,15.8489319246111,0.060008069519352,0.00946373561896739,0.055221717947316
LEGACY_N1,8.5,0,CF,16.7880401812256,0.0604618555270923,0.00978139265306159,0.055221717947316
LEGACY_N1,8.5,0,CF,17.7827941003892,0.0609455040924672,0.0100865211291851,0.055221717947316
