origin_s,horizon_s,target_s,input_shift_s,forcing_lower_g,forcing_upper_g,MSE_difference_lower_g2,MSE_difference_upper_g2
20.070373433772417,0.5,20.61545139482265,-0.03,-0.020203528325568845,-0.00800934805424202,-0.0002471840563226233,0.0003545354480784112
20.070373433772417,0.5,20.61545139482265,0.0,-0.020449319653417095,-0.008663226978031456,-0.0002471840563226233,0.00036385481295776544
20.070373433772417,0.5,20.61545139482265,0.03,-0.02034752178761681,-0.009564567449595681,-0.0002471840563226233,0.0003599804113310755
20.070373433772417,2.0,22.153789365032715,-0.03,-0.04727234411920945,-0.03832547482335428,-0.002508131739822864,-0.0011877870588193824
20.070373433772417,2.0,22.153789365032715,0.0,-0.04858419373655107,-0.039533306045453104,-0.0025192631764316153,-0.001163547835889135
20.070373433772417,2.0,22.153789365032715,0.03,-0.049400957266433246,-0.040750123219931586,-0.0025244550858328206,-0.0011467178120157958
20.070373433772417,5.0,25.09716934056094,-0.03,-0.012797100741945748,-0.004289528822233365,-0.0002127143997274448,5.0430947751803805e-05
20.070373433772417,5.0,25.09716934056094,0.0,-0.01438593012756587,-0.00560770701880098,-0.0002338226854042914,6.377523415430931e-05
20.070373433772417,5.0,25.09716934056094,0.03,-0.01598471185115546,-0.006945510136313654,-0.0002499668978128858,9.187707147439667e-05
20.161834972759777,0.5,20.704759691300215,-0.03,-0.019751118121499146,-0.007181979785168112,-0.00045919029146051826,0.00020179390254928842
