origin_s,requested_horizon_s,target_s,initial_g,target_g,source_known,prefix_known,hold,static_increment,unknown_command_hold
19.979937248361143,2.0,22.060584724966,-0.0105372169169668,-0.0608547347410299,-0.05568541722960619,-0.06678498974413903,-0.0105372169169668,-0.06476633881882438,-0.008469279783451139
19.979937248361143,5.0,25.003964700494222,-0.0105372169169668,-0.0246638549193047,-0.020692099318521243,-0.026005293303384858,-0.0105372169169668,-0.04293798238973259,-0.006217641011097658
20.070373433772417,0.5,20.61545139482265,-0.0127834248176579,-0.0208796166544764,-0.02662860515874077,-0.02986473183095259,-0.0127834248176579,-0.02785241394864471,-0.012093839630656548
20.070373433772417,2.0,22.153789365032715,-0.0127834248176579,-0.0570472551284768,-0.05433043121660454,-0.06476716911803933,-0.0127834248176579,-0.06357741447590629,-0.010289981115860925
20.070373433772417,5.0,25.09716934056094,-0.0127834248176579,-0.0208563753067516,-0.017537675493247005,-0.021821848478148338,-0.0127834248176579,-0.03931435374833506,-0.0075542915366206545
20.161834972759777,0.5,20.704759691300215,-0.0127875262319623,-0.0255921416901929,-0.02544241909733827,-0.02840809100979507,-0.0127875262319623,-0.026534436195055005,-0.012202045194992683
20.161834972759777,2.0,22.244943297947245,-0.0127875262319623,-0.0577239884886973,-0.050319100806563336,-0.05983917952600046,-0.0127875262319623,-0.05905048343604068,-0.010380035501607179
20.161834972759777,5.0,25.189963839197222,-0.0127875262319623,-0.0179457382887533,-0.013494588754925763,-0.016718800582307937,-0.0127875262319623,-0.033432554655153456,-0.007619091532192163
20.25319397638953,0.5,20.794273058493005,-0.0130158382949054,-0.0298562454286321,-0.02615345568531169,-0.029215972311887946,-0.0130158382949054,-0.027184159390940064,-0.01245021364493616
20.25319397638953,2.0,22.336609907649823,-0.0130158382949054,-0.0572796686057244,-0.047148405089654774,-0.05591795476981001,-0.0130158382949054,-0.05558765867143779,-0.010588753145645198
20.25319397638953,5.0,25.28337354997916,-0.0130158382949054,-0.0136898373789229,-0.010296563534487276,-0.012662501319729152,-0.0130158382949054,-0.028896293925558095,-0.007770870809490164
20.3413743839334,0.5,20.88399149640101,-0.0201946804656474,-0.0336719278697938,-0.03580740565663788,-0.039527799524355534,-0.0201946804656474,-0.037272241468334286,-0.01907625617707004
20.3413743839334,2.0,22.42930187092849,-0.0201946804656474,-0.0545932422363646,-0.05081351111057707,-0.05926930234164008,-0.0201946804656474,-0.06063168282329412,-0.016219055887549325
20.3413743839334,5.0,25.37555283646978,-0.0201946804656474,-0.0121244642527564,-0.012029933276607814,-0.014021919852802038,-0.0201946804656474,-0.03278806632840807,-0.011903476364489797
